,time,service_stock,service_orders,service_back_orders,service_stock_position,repair_stock
0,1.0,3.0,0.0,0.0,3.0,1.0
1,2.0,2.0,0.0,0.0,2.0,2.0
2,3.0,1.0,2.0,0.0,3.0,3.0
3,4.0,0.0,2.0,0.0,2.0,0.0
4,4.0,2.0,0.0,0.0,2.0,0.0
5,5.0,1.0,2.0,0.0,3.0,1.0
6,5.0,1.0,2.0,0.0,3.0,1.0
7,5.5,1.0,2.0,0.0,3.0,1.0
8,6.0,0.0,2.0,0.0,2.0,2.0
9,6.0,0.0,2.0,0.0,2.0,2.0
10,6.5,0.0,2.0,0.0,2.0,2.0
11,7.0,0.0,4.0,1.0,3.0,3.0
12,7.0,0.0,4.0,1.0,3.0,3.0
13,7.0,1.0,3.0,0.0,4.0,3.0
14,8.0,0.0,3.0,0.0,3.0,0.0
15,8.0,2.0,1.0,0.0,3.0,0.0
16,9.0,1.0,1.0,0.0,2.0,1.0
17,9.0,1.0,1.0,0.0,2.0,1.0
18,9.5,1.0,1.0,0.0,2.0,1.0
19,10.0,0.0,3.0,0.0,3.0,2.0
20,10.0,0.0,3.0,0.0,3.0,2.0
21,10.5,0.0,3.0,0.0,3.0,2.0
22,11.0,0.0,3.0,1.0,2.0,3.0
23,11.0,0.0,3.0,1.0,2.0,3.0
24,11.0,1.0,2.0,0.0,3.0,3.0
25,12.0,0.0,2.0,0.0,2.0,0.0
26,12.0,2.0,0.0,0.0,2.0,0.0
27,13.0,1.0,2.0,0.0,3.0,1.0
28,13.0,1.0,2.0,0.0,3.0,1.0
29,13.5,1.0,2.0,0.0,3.0,1.0
30,14.0,0.0,2.0,0.0,2.0,2.0
31,14.0,0.0,2.0,0.0,2.0,2.0
32,14.5,0.0,2.0,0.0,2.0,2.0
33,15.0,0.0,4.0,1.0,3.0,3.0
34,15.0,0.0,4.0,1.0,3.0,3.0
35,15.0,1.0,3.0,0.0,4.0,3.0
36,16.0,0.0,3.0,0.0,3.0,0.0
37,16.0,2.0,1.0,0.0,3.0,0.0
38,17.0,1.0,1.0,0.0,2.0,1.0
39,17.0,1.0,1.0,0.0,2.0,1.0
40,17.5,1.0,1.0,0.0,2.0,1.0
41,18.0,0.0,3.0,0.0,3.0,2.0
42,18.0,0.0,3.0,0.0,3.0,2.0
43,18.5,0.0,3.0,0.0,3.0,2.0
44,19.0,0.0,3.0,1.0,2.0,3.0
45,19.0,0.0,3.0,1.0,2.0,3.0
46,19.0,1.0,2.0,0.0,3.0,3.0
47,20.0,0.0,2.0,0.0,2.0,0.0
48,20.0,2.0,0.0,0.0,2.0,0.0
49,21.0,1.0,2.0,0.0,3.0,1.0
50,21.0,1.0,2.0,0.0,3.0,1.0
51,21.5,1.0,2.0,0.0,3.0,1.0
52,22.0,0.0,2.0,0.0,2.0,2.0
53,22.0,0.0,2.0,0.0,2.0,2.0
54,22.5,0.0,2.0,0.0,2.0,2.0
55,23.0,0.0,4.0,1.0,3.0,3.0
56,23.0,0.0,4.0,1.0,3.0,3.0
57,23.0,1.0,3.0,0.0,4.0,3.0
58,24.0,0.0,3.0,0.0,3.0,0.0
59,24.0,2.0,1.0,0.0,3.0,0.0
60,25.0,1.0,1.0,0.0,2.0,1.0
61,25.0,1.0,1.0,0.0,2.0,1.0
62,25.5,1.0,1.0,0.0,2.0,1.0
63,26.0,0.0,3.0,0.0,3.0,2.0
64,26.0,0.0,3.0,0.0,3.0,2.0
65,26.5,0.0,3.0,0.0,3.0,2.0
66,27.0,0.0,3.0,1.0,2.0,3.0
67,27.0,0.0,3.0,1.0,2.0,3.0
68,27.0,1.0,2.0,0.0,3.0,3.0
69,28.0,0.0,2.0,0.0,2.0,0.0
70,28.0,2.0,0.0,0.0,2.0,0.0
71,29.0,1.0,2.0,0.0,3.0,1.0
72,29.0,1.0,2.0,0.0,3.0,1.0
73,29.5,1.0,2.0,0.0,3.0,1.0
74,30.0,0.0,2.0,0.0,2.0,2.0
75,30.0,0.0,2.0,0.0,2.0,2.0
76,30.5,0.0,2.0,0.0,2.0,2.0
77,31.0,0.0,4.0,1.0,3.0,3.0
78,31.0,0.0,4.0,1.0,3.0,3.0
79,31.0,1.0,3.0,0.0,4.0,3.0
80,32.0,0.0,3.0,0.0,3.0,0.0
81,32.0,2.0,1.0,0.0,3.0,0.0
82,33.0,1.0,1.0,0.0,2.0,1.0
83,33.0,1.0,1.0,0.0,2.0,1.0
84,33.5,1.0,1.0,0.0,2.0,1.0
85,34.0,0.0,3.0,0.0,3.0,2.0
86,34.0,0.0,3.0,0.0,3.0,2.0
87,34.5,0.0,3.0,0.0,3.0,2.0
88,35.0,0.0,3.0,1.0,2.0,3.0
89,35.0,0.0,3.0,1.0,2.0,3.0
90,35.0,1.0,2.0,0.0,3.0,3.0
91,36.0,0.0,2.0,0.0,2.0,0.0
92,36.0,2.0,0.0,0.0,2.0,0.0
93,37.0,1.0,2.0,0.0,3.0,1.0
94,37.0,1.0,2.0,0.0,3.0,1.0
95,37.5,1.0,2.0,0.0,3.0,1.0
96,38.0,0.0,2.0,0.0,2.0,2.0
97,38.0,0.0,2.0,0.0,2.0,2.0
98,38.5,0.0,2.0,0.0,2.0,2.0
99,39.0,0.0,4.0,1.0,3.0,3.0
100,39.0,0.0,4.0,1.0,3.0,3.0
101,39.0,1.0,3.0,0.0,4.0,3.0
102,40.0,0.0,3.0,0.0,3.0,0.0
103,40.0,2.0,1.0,0.0,3.0,0.0
104,41.0,1.0,1.0,0.0,2.0,1.0
105,41.0,1.0,1.0,0.0,2.0,1.0
106,41.5,1.0,1.0,0.0,2.0,1.0
107,42.0,0.0,3.0,0.0,3.0,2.0
108,42.0,0.0,3.0,0.0,3.0,2.0
109,42.5,0.0,3.0,0.0,3.0,2.0
110,43.0,0.0,3.0,1.0,2.0,3.0
111,43.0,0.0,3.0,1.0,2.0,3.0
112,43.0,1.0,2.0,0.0,3.0,3.0
113,44.0,0.0,2.0,0.0,2.0,0.0
114,44.0,2.0,0.0,0.0,2.0,0.0
115,45.0,1.0,2.0,0.0,3.0,1.0
116,45.0,1.0,2.0,0.0,3.0,1.0
117,45.5,1.0,2.0,0.0,3.0,1.0
118,46.0,0.0,2.0,0.0,2.0,2.0
119,46.0,0.0,2.0,0.0,2.0,2.0
120,46.5,0.0,2.0,0.0,2.0,2.0
121,47.0,0.0,4.0,1.0,3.0,3.0
122,47.0,0.0,4.0,1.0,3.0,3.0
123,47.0,1.0,3.0,0.0,4.0,3.0
124,48.0,0.0,3.0,0.0,3.0,0.0
125,48.0,2.0,1.0,0.0,3.0,0.0
126,49.0,1.0,1.0,0.0,2.0,1.0
127,49.0,1.0,1.0,0.0,2.0,1.0
128,49.5,1.0,1.0,0.0,2.0,1.0
129,50.0,0.0,3.0,0.0,3.0,2.0
130,50.0,0.0,3.0,0.0,3.0,2.0
131,50.5,0.0,3.0,0.0,3.0,2.0
132,51.0,0.0,3.0,1.0,2.0,3.0
133,51.0,0.0,3.0,1.0,2.0,3.0
134,51.0,1.0,2.0,0.0,3.0,3.0
135,52.0,0.0,2.0,0.0,2.0,0.0
136,52.0,2.0,0.0,0.0,2.0,0.0
137,53.0,1.0,2.0,0.0,3.0,1.0
138,53.0,1.0,2.0,0.0,3.0,1.0
139,53.5,1.0,2.0,0.0,3.0,1.0
140,54.0,0.0,2.0,0.0,2.0,2.0
141,54.0,0.0,2.0,0.0,2.0,2.0
142,54.5,0.0,2.0,0.0,2.0,2.0
143,55.0,0.0,4.0,1.0,3.0,3.0
144,55.0,0.0,4.0,1.0,3.0,3.0
145,55.0,1.0,3.0,0.0,4.0,3.0
146,56.0,0.0,3.0,0.0,3.0,0.0
147,56.0,2.0,1.0,0.0,3.0,0.0
148,57.0,1.0,1.0,0.0,2.0,1.0
149,57.0,1.0,1.0,0.0,2.0,1.0
150,57.5,1.0,1.0,0.0,2.0,1.0
151,58.0,0.0,3.0,0.0,3.0,2.0
152,58.0,0.0,3.0,0.0,3.0,2.0
153,58.5,0.0,3.0,0.0,3.0,2.0
154,59.0,0.0,3.0,1.0,2.0,3.0
155,59.0,0.0,3.0,1.0,2.0,3.0
156,59.0,1.0,2.0,0.0,3.0,3.0
157,60.0,0.0,2.0,0.0,2.0,0.0
158,60.0,2.0,0.0,0.0,2.0,0.0
159,61.0,1.0,2.0,0.0,3.0,1.0
160,61.0,1.0,2.0,0.0,3.0,1.0
161,61.5,1.0,2.0,0.0,3.0,1.0
162,62.0,0.0,2.0,0.0,2.0,2.0
163,62.0,0.0,2.0,0.0,2.0,2.0
164,62.5,0.0,2.0,0.0,2.0,2.0
165,63.0,0.0,4.0,1.0,3.0,3.0
166,63.0,0.0,4.0,1.0,3.0,3.0
167,63.0,1.0,3.0,0.0,4.0,3.0
168,64.0,0.0,3.0,0.0,3.0,0.0
169,64.0,2.0,1.0,0.0,3.0,0.0
170,65.0,1.0,1.0,0.0,2.0,1.0
171,65.0,1.0,1.0,0.0,2.0,1.0
172,65.5,1.0,1.0,0.0,2.0,1.0
173,66.0,0.0,3.0,0.0,3.0,2.0
174,66.0,0.0,3.0,0.0,3.0,2.0
175,66.5,0.0,3.0,0.0,3.0,2.0
176,67.0,0.0,3.0,1.0,2.0,3.0
177,67.0,0.0,3.0,1.0,2.0,3.0
178,67.0,1.0,2.0,0.0,3.0,3.0
179,68.0,0.0,2.0,0.0,2.0,0.0
180,68.0,2.0,0.0,0.0,2.0,0.0
181,69.0,1.0,2.0,0.0,3.0,1.0
182,69.0,1.0,2.0,0.0,3.0,1.0
183,69.5,1.0,2.0,0.0,3.0,1.0
184,70.0,0.0,2.0,0.0,2.0,2.0
185,70.0,0.0,2.0,0.0,2.0,2.0
186,70.5,0.0,2.0,0.0,2.0,2.0
187,71.0,0.0,4.0,1.0,3.0,3.0
188,71.0,0.0,4.0,1.0,3.0,3.0
189,71.0,1.0,3.0,0.0,4.0,3.0
190,72.0,0.0,3.0,0.0,3.0,0.0
191,72.0,2.0,1.0,0.0,3.0,0.0
192,73.0,1.0,1.0,0.0,2.0,1.0
193,73.0,1.0,1.0,0.0,2.0,1.0
194,73.5,1.0,1.0,0.0,2.0,1.0
195,74.0,0.0,3.0,0.0,3.0,2.0
196,74.0,0.0,3.0,0.0,3.0,2.0
197,74.5,0.0,3.0,0.0,3.0,2.0
198,75.0,0.0,3.0,1.0,2.0,3.0
199,75.0,0.0,3.0,1.0,2.0,3.0
200,75.0,1.0,2.0,0.0,3.0,3.0
201,76.0,0.0,2.0,0.0,2.0,0.0
202,76.0,2.0,0.0,0.0,2.0,0.0
203,77.0,1.0,2.0,0.0,3.0,1.0
204,77.0,1.0,2.0,0.0,3.0,1.0
205,77.5,1.0,2.0,0.0,3.0,1.0
206,78.0,0.0,2.0,0.0,2.0,2.0
207,78.0,0.0,2.0,0.0,2.0,2.0
208,78.5,0.0,2.0,0.0,2.0,2.0
209,79.0,0.0,4.0,1.0,3.0,3.0
210,79.0,0.0,4.0,1.0,3.0,3.0
211,79.0,1.0,3.0,0.0,4.0,3.0
212,80.0,0.0,3.0,0.0,3.0,0.0
213,80.0,2.0,1.0,0.0,3.0,0.0
214,81.0,1.0,1.0,0.0,2.0,1.0
215,81.0,1.0,1.0,0.0,2.0,1.0
216,81.5,1.0,1.0,0.0,2.0,1.0
217,82.0,0.0,3.0,0.0,3.0,2.0
218,82.0,0.0,3.0,0.0,3.0,2.0
219,82.5,0.0,3.0,0.0,3.0,2.0
220,83.0,0.0,3.0,1.0,2.0,3.0
221,83.0,0.0,3.0,1.0,2.0,3.0
222,83.0,1.0,2.0,0.0,3.0,3.0
223,84.0,0.0,2.0,0.0,2.0,0.0
224,84.0,2.0,0.0,0.0,2.0,0.0
225,85.0,1.0,2.0,0.0,3.0,1.0
226,85.0,1.0,2.0,0.0,3.0,1.0
227,85.5,1.0,2.0,0.0,3.0,1.0
228,86.0,0.0,2.0,0.0,2.0,2.0
229,86.0,0.0,2.0,0.0,2.0,2.0
230,86.5,0.0,2.0,0.0,2.0,2.0
231,87.0,0.0,4.0,1.0,3.0,3.0
232,87.0,0.0,4.0,1.0,3.0,3.0
233,87.0,1.0,3.0,0.0,4.0,3.0
234,88.0,0.0,3.0,0.0,3.0,0.0
235,88.0,2.0,1.0,0.0,3.0,0.0
236,89.0,1.0,1.0,0.0,2.0,1.0
237,89.0,1.0,1.0,0.0,2.0,1.0
238,89.5,1.0,1.0,0.0,2.0,1.0
239,90.0,0.0,3.0,0.0,3.0,2.0
240,90.0,0.0,3.0,0.0,3.0,2.0
241,90.5,0.0,3.0,0.0,3.0,2.0
242,91.0,0.0,3.0,1.0,2.0,3.0
243,91.0,0.0,3.0,1.0,2.0,3.0
244,91.0,1.0,2.0,0.0,3.0,3.0
245,92.0,0.0,2.0,0.0,2.0,0.0
246,92.0,2.0,0.0,0.0,2.0,0.0
247,93.0,1.0,2.0,0.0,3.0,1.0
248,93.0,1.0,2.0,0.0,3.0,1.0
249,93.5,1.0,2.0,0.0,3.0,1.0
250,94.0,0.0,2.0,0.0,2.0,2.0
251,94.0,0.0,2.0,0.0,2.0,2.0
252,94.5,0.0,2.0,0.0,2.0,2.0
253,95.0,0.0,4.0,1.0,3.0,3.0
254,95.0,0.0,4.0,1.0,3.0,3.0
255,95.0,1.0,3.0,0.0,4.0,3.0
256,96.0,0.0,3.0,0.0,3.0,0.0
257,96.0,2.0,1.0,0.0,3.0,0.0
258,97.0,1.0,1.0,0.0,2.0,1.0
259,97.0,1.0,1.0,0.0,2.0,1.0
260,97.5,1.0,1.0,0.0,2.0,1.0
261,98.0,0.0,3.0,0.0,3.0,2.0
262,98.0,0.0,3.0,0.0,3.0,2.0
263,98.5,0.0,3.0,0.0,3.0,2.0
264,99.0,0.0,3.0,1.0,2.0,3.0
265,99.0,0.0,3.0,1.0,2.0,3.0
266,99.0,1.0,2.0,0.0,3.0,3.0
267,100.0,0.0,2.0,0.0,2.0,0.0
268,100.0,2.0,0.0,0.0,2.0,0.0
269,101.0,1.0,2.0,0.0,3.0,1.0
270,101.0,1.0,2.0,0.0,3.0,1.0
271,101.5,1.0,2.0,0.0,3.0,1.0
272,102.0,0.0,2.0,0.0,2.0,2.0
273,102.0,0.0,2.0,0.0,2.0,2.0
274,102.5,0.0,2.0,0.0,2.0,2.0
275,103.0,0.0,4.0,1.0,3.0,3.0
276,103.0,0.0,4.0,1.0,3.0,3.0
277,103.0,1.0,3.0,0.0,4.0,3.0
278,104.0,0.0,3.0,0.0,3.0,0.0
279,104.0,2.0,1.0,0.0,3.0,0.0
280,105.0,1.0,1.0,0.0,2.0,1.0
281,105.0,1.0,1.0,0.0,2.0,1.0
282,105.5,1.0,1.0,0.0,2.0,1.0
283,106.0,0.0,3.0,0.0,3.0,2.0
284,106.0,0.0,3.0,0.0,3.0,2.0
285,106.5,0.0,3.0,0.0,3.0,2.0
286,107.0,0.0,3.0,1.0,2.0,3.0
287,107.0,0.0,3.0,1.0,2.0,3.0
288,107.0,1.0,2.0,0.0,3.0,3.0
289,108.0,0.0,2.0,0.0,2.0,0.0
290,108.0,2.0,0.0,0.0,2.0,0.0
291,109.0,1.0,2.0,0.0,3.0,1.0
292,109.0,1.0,2.0,0.0,3.0,1.0
293,109.5,1.0,2.0,0.0,3.0,1.0
294,110.0,0.0,2.0,0.0,2.0,2.0
295,110.0,0.0,2.0,0.0,2.0,2.0
296,110.5,0.0,2.0,0.0,2.0,2.0
297,111.0,0.0,4.0,1.0,3.0,3.0
298,111.0,0.0,4.0,1.0,3.0,3.0
299,111.0,1.0,3.0,0.0,4.0,3.0
300,112.0,0.0,3.0,0.0,3.0,0.0
301,112.0,2.0,1.0,0.0,3.0,0.0
302,113.0,1.0,1.0,0.0,2.0,1.0
303,113.0,1.0,1.0,0.0,2.0,1.0
304,113.5,1.0,1.0,0.0,2.0,1.0
305,114.0,0.0,3.0,0.0,3.0,2.0
306,114.0,0.0,3.0,0.0,3.0,2.0
307,114.5,0.0,3.0,0.0,3.0,2.0
308,115.0,0.0,3.0,1.0,2.0,3.0
309,115.0,0.0,3.0,1.0,2.0,3.0
310,115.0,1.0,2.0,0.0,3.0,3.0
311,116.0,0.0,2.0,0.0,2.0,0.0
312,116.0,2.0,0.0,0.0,2.0,0.0
313,117.0,1.0,2.0,0.0,3.0,1.0
314,117.0,1.0,2.0,0.0,3.0,1.0
315,117.5,1.0,2.0,0.0,3.0,1.0
316,118.0,0.0,2.0,0.0,2.0,2.0
317,118.0,0.0,2.0,0.0,2.0,2.0
318,118.5,0.0,2.0,0.0,2.0,2.0
319,119.0,0.0,4.0,1.0,3.0,3.0
320,119.0,0.0,4.0,1.0,3.0,3.0
321,119.0,1.0,3.0,0.0,4.0,3.0
322,120.0,0.0,3.0,0.0,3.0,0.0
323,120.0,2.0,1.0,0.0,3.0,0.0
324,121.0,1.0,1.0,0.0,2.0,1.0
325,121.0,1.0,1.0,0.0,2.0,1.0
326,121.5,1.0,1.0,0.0,2.0,1.0
327,122.0,0.0,3.0,0.0,3.0,2.0
328,122.0,0.0,3.0,0.0,3.0,2.0
329,122.5,0.0,3.0,0.0,3.0,2.0
330,123.0,0.0,3.0,1.0,2.0,3.0
331,123.0,0.0,3.0,1.0,2.0,3.0
332,123.0,1.0,2.0,0.0,3.0,3.0
333,124.0,0.0,2.0,0.0,2.0,0.0
334,124.0,2.0,0.0,0.0,2.0,0.0
335,125.0,1.0,2.0,0.0,3.0,1.0
336,125.0,1.0,2.0,0.0,3.0,1.0
337,125.5,1.0,2.0,0.0,3.0,1.0
338,126.0,0.0,2.0,0.0,2.0,2.0
339,126.0,0.0,2.0,0.0,2.0,2.0
340,126.5,0.0,2.0,0.0,2.0,2.0
341,127.0,0.0,4.0,1.0,3.0,3.0
342,127.0,0.0,4.0,1.0,3.0,3.0
343,127.0,1.0,3.0,0.0,4.0,3.0
344,128.0,0.0,3.0,0.0,3.0,0.0
345,128.0,2.0,1.0,0.0,3.0,0.0
346,129.0,1.0,1.0,0.0,2.0,1.0
347,129.0,1.0,1.0,0.0,2.0,1.0
348,129.5,1.0,1.0,0.0,2.0,1.0
349,130.0,0.0,3.0,0.0,3.0,2.0
350,130.0,0.0,3.0,0.0,3.0,2.0
351,130.5,0.0,3.0,0.0,3.0,2.0
352,131.0,0.0,3.0,1.0,2.0,3.0
353,131.0,0.0,3.0,1.0,2.0,3.0
354,131.0,1.0,2.0,0.0,3.0,3.0
355,132.0,0.0,2.0,0.0,2.0,0.0
356,132.0,2.0,0.0,0.0,2.0,0.0
357,133.0,1.0,2.0,0.0,3.0,1.0
358,133.0,1.0,2.0,0.0,3.0,1.0
359,133.5,1.0,2.0,0.0,3.0,1.0
360,134.0,0.0,2.0,0.0,2.0,2.0
361,134.0,0.0,2.0,0.0,2.0,2.0
362,134.5,0.0,2.0,0.0,2.0,2.0
363,135.0,0.0,4.0,1.0,3.0,3.0
364,135.0,0.0,4.0,1.0,3.0,3.0
365,135.0,1.0,3.0,0.0,4.0,3.0
366,136.0,0.0,3.0,0.0,3.0,0.0
367,136.0,2.0,1.0,0.0,3.0,0.0
368,137.0,1.0,1.0,0.0,2.0,1.0
369,137.0,1.0,1.0,0.0,2.0,1.0
370,137.5,1.0,1.0,0.0,2.0,1.0
371,138.0,0.0,3.0,0.0,3.0,2.0
372,138.0,0.0,3.0,0.0,3.0,2.0
373,138.5,0.0,3.0,0.0,3.0,2.0
374,139.0,0.0,3.0,1.0,2.0,3.0
375,139.0,0.0,3.0,1.0,2.0,3.0
376,139.0,1.0,2.0,0.0,3.0,3.0
377,140.0,0.0,2.0,0.0,2.0,0.0
378,140.0,2.0,0.0,0.0,2.0,0.0
379,141.0,1.0,2.0,0.0,3.0,1.0
380,141.0,1.0,2.0,0.0,3.0,1.0
381,141.5,1.0,2.0,0.0,3.0,1.0
382,142.0,0.0,2.0,0.0,2.0,2.0
383,142.0,0.0,2.0,0.0,2.0,2.0
384,142.5,0.0,2.0,0.0,2.0,2.0
385,143.0,0.0,4.0,1.0,3.0,3.0
386,143.0,0.0,4.0,1.0,3.0,3.0
387,143.0,1.0,3.0,0.0,4.0,3.0
388,144.0,0.0,3.0,0.0,3.0,0.0
389,144.0,2.0,1.0,0.0,3.0,0.0
390,145.0,1.0,1.0,0.0,2.0,1.0
391,145.0,1.0,1.0,0.0,2.0,1.0
392,145.5,1.0,1.0,0.0,2.0,1.0
393,146.0,0.0,3.0,0.0,3.0,2.0
394,146.0,0.0,3.0,0.0,3.0,2.0
395,146.5,0.0,3.0,0.0,3.0,2.0
396,147.0,0.0,3.0,1.0,2.0,3.0
397,147.0,0.0,3.0,1.0,2.0,3.0
398,147.0,1.0,2.0,0.0,3.0,3.0
399,148.0,0.0,2.0,0.0,2.0,0.0
400,148.0,2.0,0.0,0.0,2.0,0.0
401,149.0,1.0,2.0,0.0,3.0,1.0
402,149.0,1.0,2.0,0.0,3.0,1.0
403,149.5,1.0,2.0,0.0,3.0,1.0
404,150.0,0.0,2.0,0.0,2.0,2.0
405,150.0,0.0,2.0,0.0,2.0,2.0
406,150.5,0.0,2.0,0.0,2.0,2.0
407,151.0,0.0,4.0,1.0,3.0,3.0
408,151.0,0.0,4.0,1.0,3.0,3.0
409,151.0,1.0,3.0,0.0,4.0,3.0
410,152.0,0.0,3.0,0.0,3.0,0.0
411,152.0,2.0,1.0,0.0,3.0,0.0
412,153.0,1.0,1.0,0.0,2.0,1.0
413,153.0,1.0,1.0,0.0,2.0,1.0
414,153.5,1.0,1.0,0.0,2.0,1.0
415,154.0,0.0,3.0,0.0,3.0,2.0
416,154.0,0.0,3.0,0.0,3.0,2.0
417,154.5,0.0,3.0,0.0,3.0,2.0
418,155.0,0.0,3.0,1.0,2.0,3.0
419,155.0,0.0,3.0,1.0,2.0,3.0
420,155.0,1.0,2.0,0.0,3.0,3.0
421,156.0,0.0,2.0,0.0,2.0,0.0
422,156.0,2.0,0.0,0.0,2.0,0.0
423,157.0,1.0,2.0,0.0,3.0,1.0
424,157.0,1.0,2.0,0.0,3.0,1.0
425,157.5,1.0,2.0,0.0,3.0,1.0
426,158.0,0.0,2.0,0.0,2.0,2.0
427,158.0,0.0,2.0,0.0,2.0,2.0
428,158.5,0.0,2.0,0.0,2.0,2.0
429,159.0,0.0,4.0,1.0,3.0,3.0
430,159.0,0.0,4.0,1.0,3.0,3.0
431,159.0,1.0,3.0,0.0,4.0,3.0
432,160.0,0.0,3.0,0.0,3.0,0.0
433,160.0,2.0,1.0,0.0,3.0,0.0
434,161.0,1.0,1.0,0.0,2.0,1.0
435,161.0,1.0,1.0,0.0,2.0,1.0
436,161.5,1.0,1.0,0.0,2.0,1.0
437,162.0,0.0,3.0,0.0,3.0,2.0
438,162.0,0.0,3.0,0.0,3.0,2.0
439,162.5,0.0,3.0,0.0,3.0,2.0
440,163.0,0.0,3.0,1.0,2.0,3.0
441,163.0,0.0,3.0,1.0,2.0,3.0
442,163.0,1.0,2.0,0.0,3.0,3.0
443,164.0,0.0,2.0,0.0,2.0,0.0
444,164.0,2.0,0.0,0.0,2.0,0.0
445,165.0,1.0,2.0,0.0,3.0,1.0
446,165.0,1.0,2.0,0.0,3.0,1.0
447,165.5,1.0,2.0,0.0,3.0,1.0
448,166.0,0.0,2.0,0.0,2.0,2.0
449,166.0,0.0,2.0,0.0,2.0,2.0
450,166.5,0.0,2.0,0.0,2.0,2.0
451,167.0,0.0,4.0,1.0,3.0,3.0
452,167.0,0.0,4.0,1.0,3.0,3.0
453,167.0,1.0,3.0,0.0,4.0,3.0
454,168.0,0.0,3.0,0.0,3.0,0.0
455,168.0,2.0,1.0,0.0,3.0,0.0
456,169.0,1.0,1.0,0.0,2.0,1.0
457,169.0,1.0,1.0,0.0,2.0,1.0
458,169.5,1.0,1.0,0.0,2.0,1.0
459,170.0,0.0,3.0,0.0,3.0,2.0
460,170.0,0.0,3.0,0.0,3.0,2.0
461,170.5,0.0,3.0,0.0,3.0,2.0
462,171.0,0.0,3.0,1.0,2.0,3.0
463,171.0,0.0,3.0,1.0,2.0,3.0
464,171.0,1.0,2.0,0.0,3.0,3.0
465,172.0,0.0,2.0,0.0,2.0,0.0
466,172.0,2.0,0.0,0.0,2.0,0.0
467,173.0,1.0,2.0,0.0,3.0,1.0
468,173.0,1.0,2.0,0.0,3.0,1.0
469,173.5,1.0,2.0,0.0,3.0,1.0
470,174.0,0.0,2.0,0.0,2.0,2.0
471,174.0,0.0,2.0,0.0,2.0,2.0
472,174.5,0.0,2.0,0.0,2.0,2.0
473,175.0,0.0,4.0,1.0,3.0,3.0
474,175.0,0.0,4.0,1.0,3.0,3.0
475,175.0,1.0,3.0,0.0,4.0,3.0
476,176.0,0.0,3.0,0.0,3.0,0.0
477,176.0,2.0,1.0,0.0,3.0,0.0
478,177.0,1.0,1.0,0.0,2.0,1.0
479,177.0,1.0,1.0,0.0,2.0,1.0
480,177.5,1.0,1.0,0.0,2.0,1.0
481,178.0,0.0,3.0,0.0,3.0,2.0
482,178.0,0.0,3.0,0.0,3.0,2.0
483,178.5,0.0,3.0,0.0,3.0,2.0
484,179.0,0.0,3.0,1.0,2.0,3.0
485,179.0,0.0,3.0,1.0,2.0,3.0
486,179.0,1.0,2.0,0.0,3.0,3.0
487,180.0,0.0,2.0,0.0,2.0,0.0
488,180.0,2.0,0.0,0.0,2.0,0.0
489,181.0,1.0,2.0,0.0,3.0,1.0
490,181.0,1.0,2.0,0.0,3.0,1.0
491,181.5,1.0,2.0,0.0,3.0,1.0
492,182.0,0.0,2.0,0.0,2.0,2.0
493,182.0,0.0,2.0,0.0,2.0,2.0
494,182.5,0.0,2.0,0.0,2.0,2.0
495,183.0,0.0,4.0,1.0,3.0,3.0
496,183.0,0.0,4.0,1.0,3.0,3.0
497,183.0,1.0,3.0,0.0,4.0,3.0
498,184.0,0.0,3.0,0.0,3.0,0.0
499,184.0,2.0,1.0,0.0,3.0,0.0
500,185.0,1.0,1.0,0.0,2.0,1.0
501,185.0,1.0,1.0,0.0,2.0,1.0
502,185.5,1.0,1.0,0.0,2.0,1.0
503,186.0,0.0,3.0,0.0,3.0,2.0
504,186.0,0.0,3.0,0.0,3.0,2.0
505,186.5,0.0,3.0,0.0,3.0,2.0
506,187.0,0.0,3.0,1.0,2.0,3.0
507,187.0,0.0,3.0,1.0,2.0,3.0
508,187.0,1.0,2.0,0.0,3.0,3.0
509,188.0,0.0,2.0,0.0,2.0,0.0
510,188.0,2.0,0.0,0.0,2.0,0.0
511,189.0,1.0,2.0,0.0,3.0,1.0
512,189.0,1.0,2.0,0.0,3.0,1.0
513,189.5,1.0,2.0,0.0,3.0,1.0
514,190.0,0.0,2.0,0.0,2.0,2.0
515,190.0,0.0,2.0,0.0,2.0,2.0
516,190.5,0.0,2.0,0.0,2.0,2.0
517,191.0,0.0,4.0,1.0,3.0,3.0
518,191.0,0.0,4.0,1.0,3.0,3.0
519,191.0,1.0,3.0,0.0,4.0,3.0
520,192.0,0.0,3.0,0.0,3.0,0.0
521,192.0,2.0,1.0,0.0,3.0,0.0
522,193.0,1.0,1.0,0.0,2.0,1.0
523,193.0,1.0,1.0,0.0,2.0,1.0
524,193.5,1.0,1.0,0.0,2.0,1.0
525,194.0,0.0,3.0,0.0,3.0,2.0
526,194.0,0.0,3.0,0.0,3.0,2.0
527,194.5,0.0,3.0,0.0,3.0,2.0
528,195.0,0.0,3.0,1.0,2.0,3.0
529,195.0,0.0,3.0,1.0,2.0,3.0
530,195.0,1.0,2.0,0.0,3.0,3.0
531,196.0,0.0,2.0,0.0,2.0,0.0
532,196.0,2.0,0.0,0.0,2.0,0.0
533,197.0,1.0,2.0,0.0,3.0,1.0
534,197.0,1.0,2.0,0.0,3.0,1.0
535,197.5,1.0,2.0,0.0,3.0,1.0
536,198.0,0.0,2.0,0.0,2.0,2.0
